f1_score,accuracy,mean-precision,mean-recall,train-loss,test-loss,epoch
1.0,1.0,1.0,1.0,13.862456780485067,7.211630582845424,1
1.0,1.0,1.0,1.0,3.611523967053518,1.6173060109726167,2
1.0,1.0,1.0,1.0,2.5139939325245213,1.8928207511420234,3
1.0,1.0,1.0,1.0,1.778205250915328,0.9513371272447098,4
1.0,1.0,1.0,1.0,1.264487937194388,0.8047202663703065,5
1.0,1.0,1.0,1.0,1.0089675724094205,0.6835220402483669,6
1.0,1.0,1.0,1.0,0.7059425227404335,0.5739050873524136,7
1.0,1.0,1.0,1.0,0.6395391992674249,0.5388931171554255,8
1.0,1.0,1.0,1.0,0.6297858266770059,0.3833855158541011,9
1.0,1.0,1.0,1.0,0.5138063203794341,0.3467230612292445,10
1.0,1.0,1.0,1.0,0.42517727868494515,0.2961031026770772,11
1.0,1.0,1.0,1.0,0.3604921024273922,0.2627779520751362,12
1.0,1.0,1.0,1.0,0.3308428842747523,0.23506119887328478,13
1.0,1.0,1.0,1.0,0.3079039024981278,0.21080667818766385,14
1.0,1.0,1.0,1.0,0.28011591056142915,0.18849161205984866,15
1.0,1.0,1.0,1.0,0.2581645090951278,0.17262229003154458,16
1.0,1.0,1.0,1.0,0.23659636524505023,0.15814143937863237,17
1.0,1.0,1.0,1.0,0.21987806029778093,0.14231466197904383,18
1.0,1.0,1.0,1.0,0.20636219783120996,0.129113236818854,19
1.0,1.0,1.0,1.0,0.19468339062725154,0.12032884214110506,20
1.0,1.0,1.0,1.0,0.18334335328856458,0.11338260442111284,21
1.0,1.0,1.0,1.0,0.1728545173892735,0.10528640284690995,22
1.0,1.0,1.0,1.0,0.16377685865533043,0.09663924073391222,23
1.0,1.0,1.0,1.0,0.156271100333699,0.0895075307652256,24
1.0,1.0,1.0,1.0,0.14971320648445555,0.0843452530781257,25
1.0,1.0,1.0,1.0,0.1433899800487352,0.0802612239366815,26
1.0,1.0,1.0,1.0,0.1374143303493053,0.07672216650847401,27
1.0,1.0,1.0,1.0,0.13198859811902103,0.07378089556849365,28
1.0,1.0,1.0,1.0,0.12702197249591135,0.07131638801001568,29
1.0,1.0,1.0,1.0,0.12232727984459033,0.06905890774811987,30
1.0,1.0,1.0,1.0,0.11782159562149404,0.06687585450879582,31
1.0,1.0,1.0,1.0,0.11352204797870169,0.06477992163846079,32
1.0,1.0,1.0,1.0,0.10943719107918873,0.06277834069878488,33
1.0,1.0,1.0,1.0,0.10553362152806176,0.06083392195404221,34
1.0,1.0,1.0,1.0,0.10178205471984916,0.05893202204623037,35
1.0,1.0,1.0,1.0,0.09817656564244233,0.05710252493421285,36
1.0,1.0,1.0,1.0,0.09471070120760731,0.05536812992842091,37
1.0,1.0,1.0,1.0,0.09137186947550742,0.05371713954025295,38
1.0,1.0,1.0,1.0,0.08815598342550152,0.052132901932408854,39
1.0,1.0,1.0,1.0,0.08506553665316119,0.05061762036559656,40
1.0,1.0,1.0,1.0,0.08209672684478865,0.04917794343895155,41
1.0,1.0,1.0,1.0,0.07923921236688866,0.04780387899044372,42
1.0,1.0,1.0,1.0,0.07648615801879691,0.04646315268205127,43
1.0,1.0,1.0,1.0,0.07383974314035438,0.04512981522253836,44
1.0,1.0,1.0,1.0,0.07129141638757905,0.04390640048017743,45
1.0,1.0,1.0,1.0,0.06882330446357901,0.04282363595152895,46
1.0,1.0,1.0,1.0,0.06640578150857333,0.0417688424538896,47
1.0,1.0,1.0,1.0,0.06406817701777007,0.040728215167843806,48
1.0,1.0,1.0,1.0,0.061864326346324015,0.039749131026470735,49
1.0,1.0,1.0,1.0,0.05978532780797481,0.03884323915354453,50
1.0,1.0,1.0,1.0,0.05779546838228443,0.037995031139034095,51
1.0,1.0,1.0,1.0,0.05588780792755795,0.03718455458090196,52
1.0,1.0,1.0,1.0,0.054066741357009215,0.03639397800133082,53
1.0,1.0,1.0,1.0,0.05232655254534533,0.03562433523109628,54
1.0,1.0,1.0,1.0,0.050659952953352946,0.03489180314275671,55
1.0,1.0,1.0,1.0,0.04906141311085731,0.03420092240203962,56
1.0,1.0,1.0,1.0,0.04751737512337657,0.03354343922320773,57
1.0,1.0,1.0,1.0,0.04600262365028494,0.03296066018537019,58
1.0,1.0,1.0,1.0,0.04467731233115605,0.03195495314348441,59
1.0,1.0,1.0,1.0,0.04242964435675316,0.03043854297153822,60
1.0,1.0,1.0,1.0,0.04026332982681387,0.028969661458607163,61
1.0,1.0,1.0,1.0,0.03800161716173661,0.02747285109123481,62
1.0,1.0,1.0,1.0,0.0361434676008349,0.026419417955263022,63
1.0,1.0,1.0,1.0,0.034718756483104504,0.025733928601189924,64
1.0,1.0,1.0,1.0,0.03351834082027223,0.025212769456254593,65
1.0,1.0,1.0,1.0,0.03245644572747672,0.024812656178123667,66
1.0,1.0,1.0,1.0,0.03147552223399455,0.024411192525645813,67
1.0,1.0,1.0,1.0,0.0305346978822272,0.02395149756978828,68
1.0,1.0,1.0,1.0,0.029640148312351438,0.02350471211273544,69
1.0,1.0,1.0,1.0,0.028800754165228225,0.02310972948167543,70
1.0,1.0,1.0,1.0,0.02800311486235746,0.022739302146647166,71
1.0,1.0,1.0,1.0,0.027238228349722348,0.022372869345313254,72
1.0,1.0,1.0,1.0,0.02650992062338229,0.02200701050321458,73
1.0,1.0,1.0,1.0,0.02582015543661677,0.021641513588158873,74
1.0,1.0,1.0,1.0,0.025165716623709082,0.02128660045878284,75
